agency,gfs,payment_order_date,amount
E0863254,212,2020-09,248731859.25
E0863254,212,2020-10,75553632.71
E0863254,212,2020-11,75410209.48
E0863254,212,2020-12,302169728.48
E0863254,21200,2016-01,32507157.98
E0863254,21200,2016-02,50991058.65
E0863254,21200,2016-03,92476955.96
E0863254,21200,2016-04,94091669.37
E0863254,21200,2016-06,113238919.5
E0863254,21200,2016-07,155361268.65
E0863254,21200,2016-08,33270061.650000002
E0863254,21200,2016-09,60612074.25
E0863254,21200,2016-10,26467343.700000003
E0863254,21200,2017-05,69283453.05
E0863254,21200,2017-06,68788390.99
E0863254,21200,2017-09,87948320.84
E0863254,21200,2017-10,65594466.17
E0863254,21200,2017-11,30024793.05
E0863254,21200,2017-12,30875834.29
E0863254,21200,2018-02,94410351.23
E0863254,21200,2018-04,186608685.9
E0863254,21200,2018-05,18821281.509999998
E0863254,21200,2018-06,18842786.55
E0863254,21200,2018-07,65706924.150000006
E0863254,21200,2018-08,319827029.55
E0863254,21200,2018-10,97850153.59
E0863254,21200,2018-11,106786556.10000001
E0863254,21200,2019-02,102763799.17
E0863254,21200,2019-03,85785735.0
E0863254,21200,2019-04,93886653.0
E0863254,21200,2019-05,122813004.30000001
E0863254,21200,2019-06,62592075.0
E0863254,21200,2019-07,81808755.0
E0863254,21200,2019-08,87553844.7
E0863254,21200,2019-10,41149563.1
E0863254,21200,2019-11,52284060.15
E0863254,21200,2019-12,5026171.399999999
E0863254,21200,2020-03,6561080.97
E0863254,21200,2020-04,125827549.05000001
E0863254,21200,2020-05,65793413.17
E0863254,21200,2020-06,259993598.85999998
E0863254,21200,2020-07,57011112.900000006
E0863254,21200,2020-08,88768489.95
E0863254,21200,2020-09,98952326.55
E0863254,21200,2020-12,25143889.919999998
E0863254,21208,2016-01,89305567.05
E0863254,21208,2016-02,123225208.09
E0863254,21208,2016-04,55148246.14
E0863254,21208,2016-08,219733425.45000002
E0863254,21208,2016-10,109415380.17
E0863254,21208,2016-12,159317791.5
E0863254,21208,2017-01,140692689.9
E0863254,21208,2017-02,35284493.019999996
E0863254,21208,2017-06,31673985.21
E0863254,21208,2017-07,184390229.1
E0863254,21208,2017-08,155751049.65
E0863254,21208,2017-09,43145079.11
E0863254,21208,2017-12,27575908.84
E0863254,21208,2018-01,69167350.35000001
E0863254,21208,2018-02,84532719.60000001
E0863254,21208,2018-03,137972696.4
E0863254,21208,2018-04,78590536.5
E0863254,21208,2018-05,61858888.35
E0863254,21208,2018-06,180504316.65
E0863254,21208,2018-07,70721723.21
E0863254,21208,2018-08,32045702.79
E0863254,21208,2018-09,96741413.52
E0863254,21208,2018-10,122831554.65
E0863254,21208,2018-11,117029421.36
E0863254,21208,2019-01,11315189.55
E0863254,21208,2019-03,51713225.550000004
E0863254,21208,2019-05,93218299.8
E0863254,21208,2019-07,103106472.0
E0863254,21208,2019-09,23989091.34
E0863254,21208,2019-12,126694419.60000001
E0863254,21208,2020-01,109015445.7
E0863254,21208,2020-03,28905144.46
E0863254,21208,2020-04,178846806.6
E0863254,21208,2020-05,203114355.71
E0863254,21208,2020-07,58433786.49
E0863254,21208,2020-08,200777037.89
E0863254,21208,2020-10,94254542.07
E0863254,21208,2020-11,69423031.92
E0863254,21208,2020-12,142144666.21
E0863254,21220,2016-02,117715088.4
E0863254,21220,2016-03,72875855.56
E0863254,21220,2016-04,6841712.64
E0863254,21220,2016-05,72198092.31
E0863254,21220,2016-06,51998537.8
E0863254,21220,2016-07,19219986.43
E0863254,21220,2016-08,26724768.0
E0863254,21220,2016-09,97949080.98
E0863254,21220,2016-11,170475366.0
E0863254,21220,2017-01,78619014.1
E0863254,21220,2017-02,103925088.75
E0863254,21220,2017-03,125384746.2
E0863254,21220,2017-04,94395579.60000001
E0863254,21220,2017-05,45707053.78
E0863254,21220,2017-06,132205001.25
E0863254,21220,2017-07,63076050.32
E0863254,21220,2017-08,65513123.91
E0863254,21220,2017-09,115114801.41
E0863254,21220,2017-10,1694260.2
E0863254,21220,2017-12,209632411.8
E0863254,21220,2018-01,99679391.7
E0863254,21220,2018-03,195678846.3
E0863254,21220,2018-05,72178466.85000001
E0863254,21220,2018-06,695697.4500000001
E0863254,21220,2018-08,70424450.25
E0863254,21220,2018-10,55861870.29
E0863254,21220,2018-11,262688451.9
E0863254,21220,2018-12,67913735.2
E0863254,21220,2019-01,13491252.600000001
E0863254,21220,2019-02,52255882.68
E0863254,21220,2019-04,9292185.81
E0863254,21220,2019-05,75629568.0
E0863254,21220,2019-06,84800676.45
E0863254,21220,2019-08,132218279.85
E0863254,21220,2019-10,221438469.0
E0863254,21220,2019-12,134531975.26
E0863254,21220,2020-01,55806664.2
E0863254,21220,2020-02,98747645.85000001
E0863254,21220,2020-03,69426963.33
E0863254,21220,2020-04,56790633.65
E0863254,21220,2020-06,38358249.39
E0863254,21220,2020-09,172818105.15
E0863254,21220,2020-11,35498893.089999996
E0863254,21220,2020-12,192412720.5
E0863254,212245,2016-02,144131295.0
E0863254,212245,2016-03,155039918.25
E0863254,212245,2016-04,45117194.839999996
E0863254,212245,2016-05,10726093.16
E0863254,212245,2016-06,47449855.69
E0863254,212245,2016-07,19175119.95
E0863254,212245,2016-10,121509058.86999999
E0863254,212245,2016-11,143908795.8
E0863254,212245,2016-12,102587648.14
E0863254,212245,2017-02,90094989.03999999
E0863254,212245,2017-03,32513432.91
E0863254,212245,2017-04,95604974.85000001
E0863254,212245,2017-05,26706584.169999998
E0863254,212245,2017-07,61331042.85
E0863254,212245,2017-08,227406767.01999998
E0863254,212245,2018-02,16096384.67
E0863254,212245,2018-04,65631936.3
E0863254,212245,2018-05,32888972.55
E0863254,212245,2018-07,31568976.6
E0863254,212245,2018-08,87139948.35000001
E0863254,212245,2018-09,103847849.7
E0863254,212245,2018-10,66001030.03
E0863254,212245,2019-01,24058315.39
E0863254,212245,2019-03,75228889.32
E0863254,212245,2019-04,42857924.19
E0863254,212245,2019-05,46335760.800000004
E0863254,212245,2019-06,178227353.85
E0863254,212245,2019-07,50586739.66
E0863254,212245,2019-08,95999152.06
E0863254,212245,2019-09,53413706.69
E0863254,212245,2019-10,7333608.45
E0863254,212245,2019-11,87424965.60000001
E0863254,212245,2019-12,10074369.9
E0863254,212245,2020-01,134879355.45000002
E0863254,212245,2020-04,29798834.56
E0863254,212245,2020-05,77942730.1
E0863254,212245,2020-06,49927119.29
E0863254,212245,2020-07,68509409.28999999
E0863254,212245,2020-08,69440589.75
E0863254,212245,2020-09,102359068.61
E0863254,212245,2020-12,41170098.0
E0863254,212652,2016-02,94177771.8
E0863254,212652,2016-04,163281034.10999998
E0863254,212652,2016-06,167085923.13
E0863254,212652,2016-07,12179316.12
E0863254,212652,2016-08,78713120.85000001
E0863254,212652,2016-10,71273854.97
E0863254,212652,2016-11,38153999.1
E0863254,212652,2017-01,148504780.20000002
E0863254,212652,2017-02,46490220.0
E0863254,212652,2017-06,47431126.050000004
E0863254,212652,2017-07,105559893.03999999
E0863254,212652,2017-08,53400464.25
E0863254,212652,2017-09,64640302.39
E0863254,212652,2017-10,113605380.0
E0863254,212652,2017-12,112509687.15
E0863254,212652,2018-01,164819116.54999998
E0863254,212652,2018-03,70404647.67
E0863254,212652,2018-04,60104082.839999996
E0863254,212652,2018-05,42046131.19
E0863254,212652,2018-06,141094469.25
E0863254,212652,2018-07,104077098.3
E0863254,212652,2018-08,177503399.15
E0863254,212652,2018-10,160838373.32
E0863254,212652,2018-12,6855745.63
E0863254,212652,2019-01,137028282.87
E0863254,212652,2019-02,92571485.37
E0863254,212652,2019-04,68730077.85000001
E0863254,212652,2019-07,98851127.63
E0863254,212652,2019-09,99952770.75
E0863254,212652,2019-10,93264601.78
E0863254,212652,2019-12,83303486.7
E0863254,212652,2020-03,49868603.07
E0863254,212652,2020-04,127535314.82
E0863254,212652,2020-05,88442253.9
E0863254,212652,2020-06,83644681.05
E0863254,212652,2020-08,201519724.35
E0863254,212652,2020-10,63878683.61
E0863254,212652,2020-12,45222349.2
E0863254,213,2016-01,124294682.4
E0863254,213,2016-02,118060857.60000001
E0863254,213,2016-03,94028512.67
E0863254,213,2016-04,158021712.45000002
E0863254,213,2016-05,218866299.75
E0863254,213,2016-06,117301312.80000001
E0863254,213,2016-07,172173676.5
E0863254,213,2016-08,156576916.94
E0863254,213,2016-09,129215701.65
E0863254,213,2016-10,157419929.1
E0863254,213,2016-11,128137220.4
E0863254,213,2016-12,264049874.04999998
E0863254,213,2017-01,75560613.45
E0863254,213,2017-03,238248360.98999998
E0863254,213,2017-04,196595359.8
E0863254,213,2017-05,143886822.45000002
E0863254,213,2017-06,285833114.7
E0863254,213,2017-07,3134634.54
E0863254,213,2017-08,357991542.62
E0863254,213,2017-09,219410363.47
E0863254,213,2017-10,391516164.90000004
E0863254,213,2017-11,87689475.37
E0863254,213,2017-12,95123026.72
E0863254,213,2018-01,167313808.20000002
E0863254,213,2018-02,278366432.88
E0863254,213,2018-03,184845955.35
E0863254,213,2018-04,48719869.800000004
E0863254,213,2018-05,226572269.70000002
E0863254,213,2018-06,166891625.34
E0863254,213,2018-07,383081734.35
E0863254,213,2018-08,404652945.45
E0863254,213,2018-09,87547571.16
E0863254,213,2018-10,123563472.31
E0863254,213,2018-11,124570489.05000001
E0863254,213,2018-12,392581908.6
E0863254,213,2019-01,51870636.51
E0863254,213,2019-02,508840.5
E0863254,213,2019-04,39949105.35
E0863254,213,2019-05,213173749.44
E0863254,213,2019-06,208640210.97
E0863254,213,2019-07,203399370.81
E0863254,213,2019-08,228152530.20000002
E0863254,213,2019-09,364468427.40000004
E0863254,213,2019-10,377640908.40000004
E0863254,213,2019-11,162701584.24
E0863254,213,2020-01,173498695.95
E0863254,213,2020-02,38269341.129999995
E0863254,213,2020-03,143548000.05
E0863254,213,2020-04,247276865.85000002
E0863254,213,2020-05,60417004.839999996
E0863254,213,2020-06,193945288.95000002
E0863254,213,2020-07,323489206.95
E0863254,213,2020-08,232076638.5
E0863254,213,2020-09,435368580.15000004
E0863254,213,2020-10,181473404.70000002
E0863254,213,2020-11,119809638.9
E0863254,213,2020-12,285099660.71999997
E0863254,21305,2016-02,130159535.10000001
E0863254,21305,2016-03,54019639.800000004
E0863254,21305,2016-04,83821126.03999999
E0863254,21305,2016-05,167855828.70000002
E0863254,21305,2016-06,90298700.10000001
E0863254,21305,2016-07,25565881.95
E0863254,21305,2016-09,84173277.3
E0863254,21305,2016-10,104761034.99
E0863254,21305,2017-01,80988681.9
E0863254,21305,2017-02,11357346.85
E0863254,21305,2017-03,102529653.78
E0863254,21305,2017-04,115299364.28
E0863254,21305,2017-05,4123474.85
E0863254,21305,2017-07,51659250.300000004
E0863254,21305,2017-08,35452836.519999996
E0863254,21305,2017-11,97437821.25
E0863254,21305,2017-12,28652235.150000002
E0863254,21305,2018-02,102007371.83
E0863254,21305,2018-03,68809391.7
E0863254,21305,2018-04,216177072.17
E0863254,21305,2018-05,60857574.75
E0863254,21305,2018-08,59429641.839999996
E0863254,21305,2018-09,66684267.96
E0863254,21305,2018-11,15252924.08
E0863254,21305,2018-12,129674144.25
E0863254,21305,2019-02,145906196.23
E0863254,21305,2019-03,30460197.05
E0863254,21305,2019-04,65457060.82
E0863254,21305,2019-07,113820729.75
E0863254,21305,2019-08,227405542.35000002
E0863254,21305,2019-11,44576206.5
E0863254,21305,2019-12,44956929.15
E0863254,21305,2020-04,93760033.16
E0863254,21305,2020-05,29144226.18
E0863254,21305,2020-08,12906685.05
E0863254,21305,2020-09,120892889.25
E0863254,21305,2020-12,131278906.63
E0863254,213183,2016-02,68498464.78
E0863254,213183,2016-03,190655364.34
E0863254,213183,2016-04,122983688.10000001
E0863254,213183,2016-05,12271933.66
E0863254,213183,2016-06,60970471.800000004
E0863254,213183,2016-07,183980766.9
E0863254,213183,2016-08,30875132.98
E0863254,213183,2016-09,52760819.089999996
E0863254,213183,2016-10,39014493.19
E0863254,213183,2016-11,82618378.42
E0863254,213183,2016-12,10825523.98
E0863254,213183,2017-02,118960956.17
E0863254,213183,2017-04,65831357.550000004
E0863254,213183,2017-05,16763154.450000001
E0863254,213183,2017-06,78088460.96
E0863254,213183,2017-07,51259284.309999995
E0863254,213183,2017-08,145896557.34
E0863254,213183,2017-09,86928788.75999999
E0863254,213183,2017-10,8687396.55
E0863254,213183,2017-11,31614395.400000002
E0863254,213183,2017-12,54628780.1
E0863254,213183,2018-02,21682777.63
E0863254,213183,2018-05,90740241.77
E0863254,213183,2018-06,53595447.83
E0863254,213183,2018-07,65200424.04
E0863254,213183,2018-08,143275646.85
E0863254,213183,2018-09,88203404.64999999
E0863254,213183,2018-10,23996050.05
E0863254,213183,2018-11,126609913.47999999
E0863254,213183,2018-12,9882289.19
E0863254,213183,2019-01,133414535.10000001
E0863254,213183,2019-03,93051689.69
E0863254,213183,2019-05,68253593.13
E0863254,213183,2019-06,86717221.5
E0863254,213183,2019-08,46418739.87
E0863254,213183,2019-10,55812648.61
E0863254,213183,2019-11,57967883.85
E0863254,213183,2020-01,111159338.32
E0863254,213183,2020-02,60202545.6
E0863254,213183,2020-04,87392649.55
E0863254,213183,2020-05,48272983.5
E0863254,213183,2020-06,71933124.2
E0863254,213183,2020-07,3604757.1
E0863254,213183,2020-08,151376971.98
E0863254,213183,2020-11,72676091.25
E0863254,213197,2016-01,59270548.050000004
E0863254,213197,2016-02,74177966.1
E0863254,213197,2016-03,14455230.03
E0863254,213197,2016-04,5783264.55
E0863254,213197,2016-06,2719377.15
E0863254,213197,2016-07,72666131.86
E0863254,213197,2016-11,2440556.86
E0863254,213197,2016-12,93725202.9
E0863254,213197,2017-02,67424075.25
E0863254,213197,2017-03,40985251.89
E0863254,213197,2017-04,43120585.2
E0863254,213197,2017-05,63153556.23
E0863254,213197,2017-08,21760142.89
E0863254,213197,2017-10,113575773.15
E0863254,213197,2017-12,36742946.1
E0863254,213197,2018-01,93884318.85000001
E0863254,213197,2018-02,92802638.25
E0863254,213197,2018-04,82982357.85000001
E0863254,213197,2018-05,33115578.84
E0863254,213197,2018-06,109451841.5
E0863254,213197,2018-07,219445639.35000002
E0863254,213197,2018-08,42486767.269999996
E0863254,213197,2018-10,54771864.0
E0863254,213197,2018-11,238968200.10000002
E0863254,213197,2018-12,108694717.7
E0863254,213197,2019-01,54527938.5
E0863254,213197,2019-03,26504136.439999998
E0863254,213197,2019-05,81255069.0
E0863254,213197,2019-06,38934349.65
E0863254,213197,2019-07,13400969.4
E0863254,213197,2019-08,85563101.50999999
E0863254,213197,2019-09,93320259.41
E0863254,213197,2019-10,79873489.5
E0863254,213197,2019-11,9629642.4
E0863254,213197,2020-01,63227677.809999995
E0863254,213197,2020-02,29250253.0
E0863254,213197,2020-03,200773708.8
E0863254,213197,2020-04,138406985.85
E0863254,213197,2020-05,345508.18
E0863254,213197,2020-06,85823404.89
E0863254,213197,2020-09,13141119.6
E0863254,213197,2020-12,241838442.3
E0863254,21325,2016-01,180983066.57
E0863254,21325,2016-02,35792106.0
E0863254,21325,2016-04,15601642.959999999
E0863254,21325,2016-05,71563154.56
E0863254,21325,2016-06,222135186.59
E0863254,21325,2016-07,99089028.86
E0863254,21325,2016-08,118428758.7
E0863254,21325,2016-09,47804886.36
E0863254,21325,2016-10,50800134.0
E0863254,21325,2016-11,44785666.3
E0863254,21325,2016-12,73062523.8
E0863254,21325,2017-01,81444389.25
E0863254,21325,2017-02,95840367.91
E0863254,21325,2017-03,1890483.44
E0863254,21325,2017-05,40827187.800000004
E0863254,21325,2017-06,36267998.550000004
E0863254,21325,2017-07,53225094.300000004
E0863254,21325,2017-08,169866248.68
E0863254,21325,2017-09,95816530.95
E0863254,21325,2017-12,100516170.3
E0863254,21325,2018-01,102981133.5
E0863254,21325,2018-02,98480089.05
E0863254,21325,2018-04,175684380.9
E0863254,21325,2018-05,57419446.35
E0863254,21325,2018-06,150299956.8
E0863254,21325,2018-07,75660492.60000001
E0863254,21325,2018-08,146752026.75
E0863254,21325,2018-09,111157.15
E0863254,21325,2018-10,182600275.20000002
E0863254,21325,2018-11,119639917.95
E0863254,21325,2018-12,77021162.2
E0863254,21325,2019-03,26956067.2
E0863254,21325,2019-04,25513232.939999998
E0863254,21325,2019-05,94696402.28999999
E0863254,21325,2019-06,67289441.10000001
E0863254,21325,2019-07,34594216.65
E0863254,21325,2019-10,99567640.44
E0863254,21325,2019-12,9379141.459999999
E0863254,21325,2020-01,87447447.75999999
E0863254,21325,2020-03,115332003.81
E0863254,21325,2020-04,120788247.99
E0863254,21325,2020-05,64979765.53
E0863254,21325,2020-08,198280288.93
E0863254,21325,2020-09,73119782.4
E0863254,21325,2020-10,71464541.45
E0863254,21325,2020-12,47076543.15
E0863254,21393,2016-06,62328743.400000006
E0863254,21393,2016-07,57926892.62
E0863254,21393,2016-08,1599745.35
E0863254,21393,2016-09,47529544.65
E0863254,21393,2016-10,67947663.86
E0863254,21393,2016-11,89316652.95
E0863254,21393,2016-12,57214064.839999996
E0863254,21393,2017-01,78234227.71
E0863254,21393,2017-02,87182312.81
E0863254,21393,2017-03,61790638.35
E0863254,21393,2017-05,19467607.95
E0863254,21393,2017-06,143848226.77
E0863254,21393,2017-07,41639913.62
E0863254,21393,2017-08,42240724.050000004
E0863254,21393,2017-09,83597754.44
E0863254,21393,2017-10,30333031.05
E0863254,21393,2017-11,96878216.5
E0863254,21393,2017-12,62743398.519999996
E0863254,21393,2018-01,50723809.39
E0863254,21393,2018-02,7716547.88
E0863254,21393,2018-03,110372620.78999999
E0863254,21393,2018-05,55668520.95
E0863254,21393,2018-06,93623784.05
E0863254,21393,2018-07,33674006.1
E0863254,21393,2018-08,46890629.35
E0863254,21393,2018-09,113019686.85000001
E0863254,21393,2018-11,146079376.8
E0863254,21393,2018-12,139454625.45000002
E0863254,21393,2019-05,117585669.60000001
E0863254,21393,2019-06,31274962.13
E0863254,21393,2019-07,248302013.4
E0863254,21393,2019-08,143359098.45
E0863254,21393,2020-01,104864968.95
E0863254,21393,2020-03,32288720.77
E0863254,21393,2020-04,81382292.87
E0863254,21393,2020-05,191000133.38
E0863254,21393,2020-06,35622359.85
E0863254,21393,2020-08,2912100.45
E0863254,21393,2020-10,81177632.55
E0863254,21393,2020-11,186652518.69
E0863254,214,2016-01,166800491.9
E0863254,214,2016-02,170592833.0
E0863254,214,2016-03,289651558.38
E0863254,214,2016-04,120589029.39
E0863254,214,2016-05,72202537.05
E0863254,214,2016-06,82089060.9
E0863254,214,2016-07,72839349.61
E0863254,214,2016-08,151658473.05
E0863254,214,2016-09,70107652.1
E0863254,214,2016-10,143718579.48
E0863254,214,2016-11,217304729.18
E0863254,214,2016-12,180671728.65
E0863254,214,2017-01,243230645.70000002
E0863254,214,2017-02,148562246.70000002
E0863254,214,2017-03,127843158.45
E0863254,214,2017-04,18048224.25
E0863254,214,2017-05,203433348.94
E0863254,214,2017-06,159957091.35
E0863254,214,2017-07,163836084.6
E0863254,214,2017-08,145555695.46
E0863254,214,2017-09,128735646.9
E0863254,214,2017-10,120501538.5
E0863254,214,2017-11,93530946.32
E0863254,214,2017-12,227404224.65
E0863254,214,2018-01,23651912.55
E0863254,214,2018-02,37640461.03
E0863254,214,2018-03,275595711.3
E0863254,214,2018-04,288298808.7
E0863254,214,2018-05,87537163.35000001
E0863254,214,2018-06,183782409.3
E0863254,214,2018-07,159957735.0
E0863254,214,2018-08,454633852.05
E0863254,214,2018-09,76007787.67999999
E0863254,214,2018-10,55281987.6
E0863254,214,2018-11,270668800.96999997
E0863254,214,2018-12,255693311.44
E0863254,214,2019-01,90405210.0
E0863254,214,2019-02,235093316.68
E0863254,214,2019-03,190854839.01999998
E0863254,214,2019-04,55766461.089999996
E0863254,214,2019-05,99397606.35000001
E0863254,214,2019-06,99420404.14
E0863254,214,2019-07,253460805.03
E0863254,214,2019-08,17198498.1
E0863254,214,2019-09,152267863.65
E0863254,214,2019-10,205698904.22
E0863254,214,2019-11,73855429.2
E0863254,214,2019-12,139041988.05
E0863254,214,2020-01,54952525.95
E0863254,214,2020-02,9236122.35
E0863254,214,2020-03,115018828.64
E0863254,214,2020-04,208524111.67
E0863254,214,2020-05,344517222.18
E0863254,214,2020-06,226587948.31
E0863254,214,2020-07,98652798.52
E0863254,214,2020-08,175670967.15
E0863254,214,2020-09,332106318.6
E0863254,214,2020-10,108299128.42
E0863254,214,2020-11,79683794.4
E0863254,214,2020-12,453255155.32
E0863254,214047,2016-04,55169451.75
E0863254,214047,2016-05,94113468.17999999
E0863254,214047,2016-06,136142433.0
E0863254,214047,2016-08,55487836.95
E0863254,214047,2016-09,147180741.75
E0863254,214047,2016-12,102637326.75
E0863254,214047,2017-01,12113216.85
E0863254,214047,2017-03,81776664.8
E0863254,214047,2017-04,25102766.77
E0863254,214047,2017-06,121210117.35000001
E0863254,214047,2017-07,159359095.35
E0863254,214047,2017-08,232022244.3
E0863254,214047,2017-10,1790037.03
E0863254,214047,2017-12,154316735.46
E0863254,214047,2018-03,197154490.05
E0863254,214047,2018-04,47087610.16
E0863254,214047,2018-07,66477517.050000004
E0863254,214047,2018-08,129536728.65
E0863254,214047,2018-09,88982071.5
E0863254,214047,2018-10,56342501.25
E0863254,214047,2018-11,101163235.14999999
E0863254,214047,2019-02,46841635.050000004
E0863254,214047,2019-05,34396100.089999996
E0863254,214047,2019-06,94285859.49
E0863254,214047,2019-07,68846133.14999999
E0863254,214047,2019-10,157160825.9
E0863254,214047,2019-11,15770053.389999999
E0863254,214047,2019-12,138962765.51
E0863254,214047,2020-01,94396866.28999999
E0863254,214047,2020-04,39540534.6
E0863254,214047,2020-05,70879469.85000001
E0863254,214047,2020-06,113950876.2
E0863254,214047,2020-09,16237638.9
E0863254,214047,2020-11,220023773.55
E0863254,214047,2020-12,93273332.75
E0863254,214312,2016-01,27958519.52
E0863254,214312,2016-02,49327839.75
E0863254,214312,2016-04,111083912.09
E0863254,214312,2016-06,178930260.42
E0863254,214312,2016-07,131233625.25
E0863254,214312,2016-08,56603367.39
E0863254,214312,2016-09,69160077.53
E0863254,214312,2016-10,62302039.79
E0863254,214312,2016-11,49238099.4
E0863254,214312,2016-12,109662061.84
E0863254,214312,2017-01,70001130.58
E0863254,214312,2017-02,166981073.89
E0863254,214312,2017-03,312384084.56
E0863254,214312,2017-04,64356267.96
E0863254,214312,2017-12,23173327.16
E0863254,214312,2018-01,81038420.11
E0863254,214312,2018-02,146882194.71
E0863254,214312,2018-03,141169759.5
E0863254,214312,2018-04,99084634.75999999
E0863254,214312,2018-07,95140600.21
E0863254,214312,2018-08,228677596.03
E0863254,214312,2018-09,27438522.89
E0863254,214312,2018-10,90204258.57
E0863254,214312,2019-02,18294468.150000002
E0863254,214312,2019-03,33556852.35
E0863254,214312,2019-04,49349102.11
E0863254,214312,2019-06,42053964.91
E0863254,214312,2019-07,299353049.1
E0863254,214312,2019-08,29189724.029999997
E0863254,214312,2019-09,64600856.25
E0863254,214312,2020-01,79672411.78999999
E0863254,214312,2020-02,79436154.71
E0863254,214312,2020-03,26738751.900000002
E0863254,214312,2020-04,82251514.72
E0863254,214312,2020-06,92912797.33
E0863254,214312,2020-08,70906319.4
E0863254,214312,2020-10,99543953.25
E0863254,214312,2020-11,27620825.400000002
E0863254,214312,2020-12,104910789.41
E0863254,21433,2016-02,168852583.20000002
E0863254,21433,2016-03,25396411.96
E0863254,21433,2016-04,94079292.17
E0863254,21433,2016-05,83880565.65
E0863254,21433,2016-06,139948644.15
E0863254,21433,2016-07,86149174.65
E0863254,21433,2016-09,46238962.35
E0863254,21433,2016-10,57926852.550000004
E0863254,21433,2017-02,43469401.519999996
E0863254,21433,2017-03,34344851.11
E0863254,21433,2017-04,94871369.25
E0863254,21433,2017-05,67076363.3
E0863254,21433,2017-06,61270382.71
E0863254,21433,2017-07,74715673.2
E0863254,21433,2017-08,3832636.84
E0863254,21433,2017-09,68931655.8
E0863254,21433,2017-10,42390122.25
E0863254,21433,2017-12,114763691.7
E0863254,21433,2018-01,121952959.0
E0863254,21433,2018-03,59327324.3
E0863254,21433,2018-05,80634009.75
E0863254,21433,2018-07,45857997.15
E0863254,21433,2018-08,170378026.5
E0863254,21433,2018-09,141880401.35
E0863254,21433,2018-12,11275470.12
E0863254,21433,2019-01,73817865.24
E0863254,21433,2019-02,44035407.15
E0863254,21433,2019-05,133964806.56
E0863254,21433,2019-07,89097726.22
E0863254,21433,2019-08,28807520.75
E0863254,21433,2019-09,17609473.12
E0863254,21433,2019-11,28469360.85
E0863254,21433,2020-02,64413692.7
E0863254,21433,2020-03,63155988.019999996
E0863254,21433,2020-04,17831262.75
E0863254,21433,2020-05,27072199.35
E0863254,21433,2020-08,103988257.33
E0863254,21433,2020-09,1608627.3
E0863254,21433,2020-11,49867586.51
E0863254,21433,2020-12,87298058.06
E0863254,21434,2016-01,149295356.70000002
E0863254,21434,2016-02,103412566.95
E0863254,21434,2016-04,55606360.65
E0863254,21434,2016-05,1529817.07
E0863254,21434,2016-06,61336228.25
E0863254,21434,2016-09,63238426.379999995
E0863254,21434,2016-10,80564391.78
E0863254,21434,2016-11,53594464.25
E0863254,21434,2017-01,5690140.05
E0863254,21434,2017-02,14873418.0
E0863254,21434,2017-03,143341159.5
E0863254,21434,2017-05,93082018.67999999
E0863254,21434,2017-10,35293582.800000004
E0863254,21434,2017-12,32114365.21
E0863254,21434,2018-01,67395200.36
E0863254,21434,2018-03,118965506.44
E0863254,21434,2018-04,116228672.78
E0863254,21434,2018-07,5647668.83
E0863254,21434,2018-08,173924760.45000002
E0863254,21434,2018-09,104397686.4
E0863254,21434,2018-10,25835569.2
E0863254,21434,2018-11,98737630.95
E0863254,21434,2019-02,94947270.48
E0863254,21434,2019-05,47291984.25
E0863254,21434,2019-06,74536459.67
E0863254,21434,2019-07,6843332.54
E0863254,21434,2019-08,71418197.76
E0863254,21434,2019-10,20796230.61
E0863254,21434,2019-11,149768298.75
E0863254,21434,2020-02,14422553.639999999
E0863254,21434,2020-04,80208876.3
E0863254,21434,2020-05,170820686.0
E0863254,21434,2020-06,69937960.3
E0863254,21434,2020-08,115878926.10000001
E0863254,21434,2020-09,6837222.0
E0863254,21434,2020-10,31056194.15
E0863254,21434,2020-11,55252653.75
E0863254,21434,2020-12,83455277.85000001
E0863254,214357,2016-01,9344335.35
E0863254,214357,2016-02,143827359.9
E0863254,214357,2016-03,238959084.0
E0863254,214357,2016-04,5160497.97
E0863254,214357,2016-05,45160270.050000004
E0863254,214357,2016-06,41929468.32
E0863254,214357,2016-07,85283677.49
E0863254,214357,2016-08,14994779.100000001
E0863254,214357,2016-09,213051121.5
E0863254,214357,2016-11,18856507.06
E0863254,214357,2017-01,138007576.35
E0863254,214357,2017-02,50196846.22
E0863254,214357,2017-03,36995378.05
E0863254,214357,2017-05,68806160.42
E0863254,214357,2017-06,84036324.75
E0863254,214357,2017-07,225630133.05
E0863254,214357,2017-08,57686445.14
E0863254,214357,2017-12,238161060.01999998
E0863254,214357,2018-01,194297205.9
E0863254,214357,2018-02,92004466.05
E0863254,214357,2018-03,186488285.55
E0863254,214357,2018-05,6548229.45
E0863254,214357,2018-06,77987003.81
E0863254,214357,2018-08,133579021.07
E0863254,214357,2018-09,7024571.4
E0863254,214357,2018-10,137580505.81
E0863254,214357,2018-11,31981971.0
E0863254,214357,2018-12,23695105.68
E0863254,214357,2019-01,58636603.2
E0863254,214357,2019-03,33993442.42
E0863254,214357,2019-05,10357446.6
E0863254,214357,2019-06,42747983.25
E0863254,214357,2019-07,107731552.32
E0863254,214357,2019-08,73829865.11
E0863254,214357,2019-10,14371048.58
E0863254,214357,2019-11,98639710.05
E0863254,214357,2019-12,748473.34
E0863254,214357,2020-02,14019904.5
E0863254,214357,2020-06,99359546.34
E0863254,214357,2020-07,37063979.36
